Rk,Player,AV,Sk,Def%,PD,Season,Age,Team,G,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,OffSnp,Off%,DefSnp,STSnp,ST %,Pos
4317,Coty Sensabaugh,3,1,63.1,6,2014,26,TEN,13,6,1,39,8,47,1,1,0,0,0,6,0,0,721,158,33.7,LCB
4318,Tim Settle,3,1,35.5,1,2022,25,BUF,15,2,1,11,8,19,4,2,0,0,0,1,0,0,373,50,12.2,DT
4319,Matt Shaughnessy,3,0,31.6,0,2014,28,ARI,8,7,0,12,5,17,3,0,0,0,0,0,0,0,334,34,7.6,ROLB
4320,Jabaal Sheard,3,2,58,3,2014,25,CLE,16,5,2,25,19,44,4,6,0,0,0,3,0,0,674,35,7.5,ROLB
4321,Jabaal Sheard,3,8,51,2,2015,26,NWE,13,1,8,28,9,37,9,12,0,0,0,2,0,0,557,15,3,DE
4322,Kendall Sheffield,3,0,67.2,3,2019,23,ATL,16,11,0,33,13,46,0,0,0,0,0,3,0,0,700,140,31.8,DB
4323,Kendall Sheffield,3,0,48.5,3,2020,24,ATL,13,9,0,37,14,51,0,0,0,0,0,3,0,0,525,95,21.1,LCB
4324,Kelvin Sheppard,3,0,35,4,2017,29,NYG,7,6,0,32,17,49,2,1,2,17,0,4,0,0,386,3,0.7,RLB
4325,Nathan Shepherd,3,0,30.6,0,2018,25,NYJ,16,5,0,5,10,15,1,5,0,0,0,0,0,0,343,5,1,RDE
4326,Marcus Sherels,3,0,0.4,1,2016,29,MIN,11,0,0,4,0,4,0,0,0,0,0,1,0,0,4,184,42.9,DB
4327,Sealver Siliga,3,2.5,21.7,0,2014,24,NWE,7,5,2.5,17,15,32,5,4,0,0,0,0,0,0,236,17,3.6,RDT
4328,Sealver Siliga,3,0,23.1,0,2015,25,NWE,13,4,0,11,17,28,1,0,0,0,0,0,0,0,252,64,13,DT
4329,Tharold Simon,3,0,30.6,3,2014,23,SEA,10,5,0,10,3,13,0,0,1,0,0,3,0,0,300,71,16.4,RCB
4330,Eugene Sims,3,3,46.5,0,2014,28,STL,16,1,3,22,5,27,4,8,0,0,0,0,0,0,488,126,27.8,LB
4331,Buster Skrine,3,0,67.8,5,2019,30,CHI,16,4,0,39,9,48,1,2,0,0,0,5,0,0,727,119,28.6,DB
4332,Tanzel Smart,3,0,28.5,1,2017,23,LAR,16,4,0,9,5,14,0,1,0,0,0,1,0,0,306,27,5.4,DT
4333,Aldon Smith,3,2,39.9,0,2014,25,SFO,7,6,2,10,5,15,4,7,0,0,0,0,0,0,418,27,6.3,ROLB
4334,Aldon Smith,3,3.5,45,3,2015,26,OAK,9,7,3.5,21,7,28,5,8,0,0,0,3,0,0,518,26,5.4,LLB
4335,James Smith-Williams,3,2.5,35,1,2021,24,WAS,14,6,2.5,11,19,30,4,5,0,0,0,1,0,0,387,130,29.7,RDE
4336,James Smith-Williams,3,1,35.8,0,2023,26,WAS,13,7,1,11,11,22,2,8,0,0,0,0,0,0,418,26,5.5,DE
4337,Jimmy Smith,3,0,42.6,6,2014,26,BAL,8,8,0,22,6,28,0,0,1,31,0,6,0,0,461,1,0.2,RCB
4338,Jimmy Smith,3,1,42.6,1,2020,32,BAL,11,5,1,23,4,27,2,1,0,0,0,1,0,0,455,1,0.2,DB
4339,Malcolm Smith,3,0,27.9,1,2014,25,SEA,14,5,0,28,10,38,2,0,0,0,0,1,0,0,273,255,59,RLB
4340,Malcolm Smith,3,0,31.3,1,2018,29,SFO,12,5,0,22,13,35,3,3,0,0,0,1,0,0,336,31,6.7,RLB
4341,Malcolm Smith,3,1,51.9,2,2020,31,CLE,15,4,1,49,23,72,3,1,1,2,0,2,0,0,559,83,19.5,LB
4342,Preston Smith,3,8,48.1,4,2015,23,WAS,16,2,8,24,11,35,6,10,0,0,0,4,0,0,509,173,38,DE
4343,Ryan Smith,3,0,56.3,5,2017,24,TAM,15,10,0,52,11,63,0,0,0,0,0,5,0,0,596,151,35.4,LCB
4344,Ryan Smith,3,0,40,6,2018,25,TAM,16,6,0,31,7,38,1,0,1,0,0,6,0,0,419,286,62.6,LCB
4345,Sean Smith,3,0,67.5,4,2017,30,OAK,14,7,0,32,2,34,0,1,2,8,0,4,0,0,701,0,0,LCB
4346,Tremon Smith,3,0,15.6,0,2021,25,HOU,17,2,0,16,5,21,0,0,0,0,0,0,1,0.1,179,348,77,DB
4347,Za'Darius Smith,3,1,47.2,1,2016,24,BAL,13,4,1,10,10,20,4,4,0,0,0,1,0,0,494,55,11.9,DE
4348,Za'Darius Smith,3,3.5,48.7,1,2017,25,BAL,14,4,3.5,15,9,24,3,16,0,0,0,1,0,0,532,69,14.7,DE
4349,L'Jarius Sneed,3,2,38.1,7,2020,23,KAN,9,6,2,31,10,41,2,3,3,42,0,7,0,0,410,29,6.6,DB
4350,Daniel Sorensen,3,1,48.6,6,2016,26,KAN,16,1,1,55,8,63,4,3,3,48,1,6,0,0,542,367,81.9,DB
4351,Daniel Sorensen,3,1,62.4,8,2021,31,KAN,17,7,1,40,11,51,3,3,2,75,1,8,0,0,698,151,35.3,FS
4352,Breeland Speaks,3,1.5,40.4,0,2018,23,KAN,16,4,1.5,15,9,24,3,8,0,0,0,0,0,0,476,16,3.4,DT
4353,E.J. Speed,3,1,27.6,2,2022,27,IND,17,5,1,37,26,63,7,1,0,0,0,2,0,0,314,384,84.6,LB
4354,Akeem Spence,3,1,26.4,0,2015,24,TAM,8,7,1,8,3,11,1,5,0,0,0,0,0,0,289,51,11.4,RDT
4355,Akeem Spence,3,0.5,34.1,0,2016,25,TAM,16,4,0.5,10,9,19,2,3,0,0,0,0,0,0,362,117,26.7,DT
4356,Noah Spence,3,5.5,53.9,2,2016,22,TAM,16,3,5.5,16,6,22,2,12,0,0,0,2,0,0,572,23,5.2,LB
4357,Sean Spence,3,1,24.3,0,2015,25,PIT,15,4,1,29,8,37,4,1,0,0,0,0,0,0,270,254,57,LB
4358,Robert Spillane,3,1,55.3,4,2022,27,PIT,16,5,1,52,27,79,4,2,0,0,0,4,0,0,588,134,30.6,LB
4359,Damion Square,3,2.5,33.8,0,2016,27,SDG,11,7,2.5,8,5,13,4,4,0,0,0,0,0,0,362,55,11.8,NT
4360,Damion Square,3,0,41.4,2,2019,30,LAC,16,4,0,15,12,27,1,1,0,0,0,2,0,0,402,82,20,DE
4361,Daimion Stafford,3,1,56.3,2,2016,25,TEN,15,6,1,42,10,52,2,2,1,4,0,2,0,0,614,221,48,S
4362,Shamar Stephen,3,0,37.3,0,2014,23,MIN,16,3,0,13,10,23,0,1,0,0,0,0,0,0,404,14,3.2,DT
4363,Dante Stills,3,3.5,48.1,0,2023,24,ARI,15,8,3.5,18,29,47,5,5,0,0,0,0,0,0,533,68,15.3,DT
4364,Derek Stingley Jr.,3,1,51.2,5,2022,21,HOU,9,9,1,35,8,43,0,0,1,9,0,5,0,0,600,0,0,LCB
4365,Justin Strnad,3,0,29,0,2021,25,DEN,16,5,0,23,13,36,0,1,0,0,0,0,0,0,316,204,50.2,RILB
4366,Nathan Stupar,3,1,24.5,2,2015,27,ATL,16,3,1,33,7,40,1,2,0,0,0,2,0,0,257,320,77.9,LB
4367,Cameron Sutton,3,1,53.3,8,2020,25,PIT,16,6,1,27,3,30,1,0,1,0,0,8,0,0,548,187,41,DB
4368,Josh Sweat,3,6,38.2,2,2020,23,PHI,14,3,6,24,14,38,9,12,0,0,0,2,0,0,421,23,5.2,DE
4369,Sione Takitaki,3,1,45.6,0,2022,27,CLE,12,8,1,36,35,71,4,1,0,0,0,0,0,0,497,189,42.6,MLB/RLB
4370,Aqib Talib,3,0,38.4,5,2018,32,LAR,8,8,0,18,5,23,0,0,1,30,0,5,0,0,388,0,0,RCB
4371,Keith Tandy,3,0,38.1,9,2016,27,TAM,16,5,0,47,11,58,2,0,4,28,0,9,0,0,405,259,59,SS
4372,Jaquiski Tartt,3,2,63.2,3,2015,23,SFO,15,8,2,52,13,65,3,2,1,25,0,3,0,0,719,177,39.5,SS
4373,Jaquiski Tartt,3,1,53.4,3,2016,24,SFO,15,6,1,47,14,61,4,3,0,0,0,3,0,0,615,170,34.4,FS
4374,Jaquiski Tartt,3,0.5,52.9,3,2017,25,SFO,9,9,0.5,38,17,55,3,2,1,37,0,3,0,0,595,84,18.1,SS
4375,Jaquiski Tartt,3,0,40.7,2,2018,26,SFO,8,8,0,32,10,42,4,0,1,23,0,2,0,0,437,60,13,SS
4376,Jaquiski Tartt,3,0,36,4,2020,28,SFO,7,7,0,20,10,30,1,0,1,16,0,4,0,0,373,56,12.4,SS
4377,Alontae Taylor,3,0,58.6,11,2022,24,NOR,13,9,0,39,7,46,1,0,0,0,0,11,0,0,663,84,18.8,RCB
4378,Darrell Taylor,3,6.5,42.9,1,2021,24,SEA,16,5,6.5,28,9,37,7,13,0,0,0,1,0,0,543,125,26.9,LDE
4379,Darrell Taylor,3,9.5,42,1,2022,25,SEA,16,3,9.5,22,4,26,8,13,0,0,0,1,0,0,485,70,15,LB
4380,Darrell Taylor,3,5.5,43.9,1,2023,26,SEA,17,5,5.5,17,11,28,7,8,0,0,0,1,0,0,522,75,16.2,LB
4381,Jamar Taylor,3,0,61.8,4,2015,25,MIA,12,6,0,35,13,48,0,0,0,0,0,4,0,0,712,5,1.1,RCB
4382,Ja'Sir Taylor,3,0,46.2,8,2023,24,LAC,16,6,0,25,7,32,0,2,1,8,0,8,0,0,532,210,45.9,DB
4383,Manti Te'o,3,1,43.6,3,2014,23,SDG,10,6,1,39,21,60,3,1,1,0,0,3,0,0,457,51,11.4,LILB
4384,Ambry Thomas,3,0,44,7,2023,24,SFO,15,6,0,35,8,43,0,0,1,2,0,7,0,0,481,114,26.3,CB
4385,Darian Thompson,3,0,43.2,1,2020,27,DAL,15,7,0,30,13,43,0,1,1,3,0,1,0,0,479,260,56.5,SS
4386,Jalen Thompson,3,0,53.6,3,2019,21,ARI,15,9,0,45,12,57,0,1,1,18,0,3,0,0,607,47,10.2,SS
4387,Joe Thomas,3,0,36.9,2,2020,29,DAL,15,4,0,30,18,48,3,2,0,0,0,2,0,0,409,170,37,LB
4388,Lawrence Thomas,3,0,2.2,0,2017,24,NYJ,14,4,0,1,1,2,0,0,0,0,0,0,151,14.6,24,147,31.3,DE
4389,Michael Thomas,3,1,49.6,1,2016,26,MIA,16,8,1,43,15,58,3,3,0,0,0,1,0,0,571,371,79.8,FS
4390,Solomon Thomas,3,2,41.2,0,2019,24,SFO,16,3,2,15,6,21,3,6,0,0,0,0,0,0,424,64,14.6,DE
4391,Solomon Thomas,3,5,42.6,1,2023,28,NYJ,17,3,5,15,16,31,7,6,0,0,0,1,0,0,484,76,15.7,DL
4392,Tavierre Thomas,3,0,55.6,4,2021,25,HOU,17,8,0,51,35,86,1,1,2,48,1,4,0,0,638,301,66.6,DB
4393,Tedric Thompson,3,0,36.1,2,2019,24,SEA,6,6,0,9,10,19,0,0,2,18,0,2,0,0,387,54,11.8,FS
4394,Juan Thornhill,3,0,70.9,3,2020,25,KAN,16,8,0,33,8,41,0,1,1,20,0,3,0,0,762,73,16.6,FS
4395,Khyri Thornton,3,1,29.8,0,2016,27,DET,13,6,1,14,5,19,2,2,0,0,0,0,0,0,306,39,9.4,RDT
4396,Jerry Tillery,3,1,20.6,0,2022,26,LVRLAC,15,4,1,13,5,18,0,4,0,0,0,0,0,0,448,70,7.6,DE
4397,Casey Toohill,3,1,32.6,1,2021,25,WAS,16,6,1,16,11,27,1,6,0,0,0,1,0,0,361,243,55.5,LDE
4398,Drue Tranquill,3,0,39.1,1,2019,24,LAC,15,3,0,61,14,75,4,0,0,0,0,1,0,0,380,228,55.5,LB
4399,Drue Tranquill,3,1.5,48.2,1,2021,26,LAC,14,7,1.5,45,31,76,5,3,0,0,0,1,0,0,561,142,31.7,RILB
4400,Brynden Trawick,3,0,0.4,0,2017,28,TEN,16,0,0,9,3,12,0,0,0,0,0,0,0,0,4,399,84.2,DB
4401,Desmond Trufant,3,2,53.2,4,2016,26,ATL,9,9,2,25,6,31,1,2,1,9,0,4,0,0,591,67,14.1,RCB
4402,Desmond Trufant,3,0,50,7,2019,29,ATL,9,9,0,13,5,18,1,0,4,26,0,7,0,0,521,0,0,RCB
4403,Stephon Tuitt,3,1,40.1,0,2014,21,PIT,16,4,1,11,6,17,1,4,0,0,0,0,0,0,397,133,28.7,DE
4404,Stephon Tuitt,3,3.5,25.6,0,2019,26,PIT,6,6,3.5,18,4,22,6,7,0,0,0,0,0,0,278,32,7.5,RDE
4405,Kemoko Turay,3,4,36.6,0,2018,23,IND,14,3,4,11,4,15,1,13,0,0,0,0,0,0,383,28,6.3,LB
4406,Kobie Turner,3,9,61.5,2,2023,24,LAR,17,4,9,29,28,57,8,16,0,0,0,2,0,0,697,84,18.1,NT
4407,Zeke Turner,3,0,1.6,0,2018,22,ARI,16,1,0,13,3,16,0,0,0,0,0,0,0,0,18,347,79.8,DB
4408,Zeke Turner,3,0,0.5,0,2020,24,ARI,16,0,0,4,10,14,0,0,0,0,0,0,0,0,6,348,78.7,DB
4409,DeAngelo Tyson,3,1,25.4,0,2014,25,BAL,11,4,1,7,14,21,2,3,0,0,0,0,0,0,275,44,9.8,DT
4410,Josh Uche,3,3,29.1,0,2023,25,NWE,15,2,3,8,7,15,3,6,0,0,0,0,0,0,331,61,13.3,LB
4411,Mitch Unrein,3,1,18.8,0,2015,28,CHISDG,16,4,1,16,3,19,1,3,0,0,0,0,7,0.3,382,152,16.7,DE
4412,Courtney Upshaw,3,1,27.9,1,2016,27,ATL,13,5,1,15,9,24,1,4,0,0,0,1,0,0,310,20,4.2,LB
4413,Brent Urban,3,3,24.2,2,2023,32,BAL,17,3,3,16,6,22,5,6,0,0,0,2,0,0,280,79,16.7,DE
4414,Carrington Valentine,3,0,62.6,9,2023,22,GNB,17,12,0,33,11,44,0,0,0,0,0,9,0,0,695,100,23.3,CB
4415,Leighton Vander Esch,3,0,25.1,0,2023,26,DAL,5,5,0,17,13,30,1,0,0,0,0,0,0,0,269,19,4.3,LB
4416,Andrew Van Ginkel,3,0.5,29.2,2,2022,27,MIA,17,5,0.5,24,23,47,3,4,1,23,0,2,0,0,334,306,67.5,ROLB
4417,Kyle Van Noy,3,9,42,4,2023,32,BAL,14,3,9,20,10,30,9,9,0,0,0,4,0,0,486,1,0.2,OLB
4418,Cassius Vaughn,3,0,36.6,5,2014,27,DET,13,5,0,16,2,18,1,0,2,70,0,5,0,0,382,100,23.6,DB
4419,Vita Vea,3,2,21,0,2020,25,TAM,5,5,2,6,4,10,3,3,0,0,0,0,0,0,223,49,10.7,NT
4420,Nick Vigil,3,2,30.1,1,2020,27,LAC,15,2,2,29,21,50,3,0,0,0,0,1,0,0,312,216,47.1,LB
4421,Zach Vigil,3,0,35.9,2,2017,26,WAS,7,6,0,41,18,59,2,0,0,0,0,2,0,0,394,72,15.1,RILB
4422,Shaun Wade,3,0,30.6,1,2023,25,NWE,14,6,0,21,2,23,2,0,0,0,0,1,0,0,348,26,5.7,CB
4423,Cameron Wake,3,7,21.4,1,2015,33,MIA,7,7,7,7,2,9,3,7,0,0,0,1,0,0,246,2,0.4,LDE
4424,DeMarcus Walker,3,4.5,35.3,0,2020,26,DEN,13,4,4.5,9,9,18,3,5,0,0,0,0,0,0,384,105,22.3,DE
4425,Mykal Walker,3,0,35.6,1,2020,23,ATL,16,6,0,31,14,45,1,2,0,0,0,1,0,0,385,189,41.9,RLB
4426,Mykal Walker,3,0,26,2,2023,26,PIT,8,5,0,21,12,33,2,0,1,30,0,2,0,0,294,11,2.4,LB
4427,Tyrunn Walker,3,1,28.8,4,2017,27,LAR,16,4,1,15,7,22,4,1,0,0,0,4,0,0,309,84,16.9,DE
4428,Vance Walker,3,2,21.6,0,2014,27,KAN,16,2,2,14,5,19,3,5,0,0,0,0,0,0,229,5,1.1,DT
4429,Levi Wallace,3,0,40.9,3,2018,23,BUF,7,7,0,24,13,37,1,1,0,0,0,3,0,0,415,47,10.7,RCB
4430,Jimmie Ward,3,1,64.1,6,2015,24,SFO,16,8,1,48,9,57,4,1,1,29,1,6,0,0,730,231,51.6,DB
4431,Jimmie Ward,3,0,47.6,5,2022,31,SFO,12,5,0,38,12,50,1,2,3,0,0,5,0,0,510,41,9.4,DB
4432,Greg Warren,3,0,0,0,2016,35,PIT,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,31.7,LS
4433,Carlos Watkins,3,0,32,1,2017,24,HOU,12,6,0,9,12,21,3,0,0,0,0,1,0,0,328,57,11.6,DT
4434,Jaylen Watson,3,0,52.7,6,2022,24,KAN,16,6,0,37,12,49,3,0,1,99,1,6,0,0,605,114,24.8,DB
4435,J.J. Watt,3,1,31.3,2,2021,32,ARI,7,7,1,10,6,16,5,10,0,0,0,2,1,0.1,341,24,5.4,RDE
4436,B.W. Webb,3,0,56,11,2016,26,NOR,14,8,0,25,3,28,0,0,1,7,0,11,0,0,587,80,16.8,CB
4437,Ethan Westbrooks,3,2,48.9,1,2016,26,LAR,16,2,2,18,6,24,8,11,0,0,0,1,0,0,533,73,16.2,DE
4438,Donte Whitner,3,0,51.5,0,2016,31,WAS,11,9,0,49,17,66,0,1,0,0,0,0,0,0,565,11,2.5,SS
4439,Jermaine Whitehead,3,0,46.8,2,2019,26,CLE,8,8,0,31,10,41,1,2,1,0,0,2,0,0,501,66,15.3,DB
4440,Keion White,3,1,45.8,3,2023,24,NWE,16,4,1,12,14,26,3,5,0,0,0,3,0,0,521,136,29.7,DE
4441,Kyzir White,3,0,13.7,2,2018,22,LAC,3,3,0,12,5,17,1,0,1,9,0,2,0,0,142,34,7.9,DB
4442,Melvin White,3,0,49.1,6,2014,24,CAR,15,7,0,32,4,36,1,0,1,23,0,6,0,0,505,149,33,RCB
4443,Kyle Wilber,3,0,21.2,0,2015,26,DAL,16,6,0,16,9,25,1,0,0,0,0,0,0,0,224,354,80.8,MLB
4444,Michael Wilhoite,3,0.5,44.4,2,2016,30,SFO,16,6,0.5,44,11,55,1,1,0,0,0,2,0,0,511,288,58.3,RILB
4445,D.J. Williams,3,0,39.6,0,2014,32,CHI,12,10,0,30,16,46,1,0,0,0,0,0,0,0,413,12,2.8,MLB
4446,Darious Williams,3,0,19.9,4,2019,26,LAR,12,3,0,14,1,15,1,0,2,0,0,4,0,0,221,209,45.3,DB
4447,Duke Williams,3,0,48.5,3,2014,24,BUF,16,4,0,39,13,52,1,2,1,34,0,3,0,0,527,216,46.1,DB
4448,Duke Williams,3,1,26,1,2015,25,BUF,16,4,1,25,3,28,3,4,0,0,0,1,0,0,283,237,51.4,DB
4449,Greedy Williams,3,0,52.7,10,2021,24,CLE,16,8,0,35,6,41,0,0,2,7,0,10,0,0,590,60,14.1,RCB
4450,Jonah Williams,3,0.5,31.3,0,2022,27,LAR,16,6,0.5,11,12,23,0,4,0,0,0,0,0,0,341,167,37.5,DT
4451,Khari Willis,3,0,60,1,2019,23,IND,14,9,0,53,18,71,2,1,0,0,0,1,0,0,620,58,13.6,SS
4452,K'Waun Williams,3,1,49.2,2,2015,24,CLE,13,6,1,31,8,39,1,0,0,0,0,2,0,0,515,86,19.7,DB
4453,K'Waun Williams,3,1,56.2,5,2017,26,SFO,14,5,1,42,12,54,4,1,1,27,0,5,0,0,632,11,2.4,DB
4454,K'Waun Williams,3,1,58.6,2,2019,28,SFO,15,8,1,35,16,51,2,4,2,53,0,2,0,0,603,16,3.6,DB
4455,K'Waun Williams,3,1,59.7,4,2021,30,SFO,14,8,1,40,12,52,5,2,1,4,0,4,0,0,648,11,2.5,DB
4456,K'Waun Williams,3,1,52.3,7,2022,31,DEN,14,8,1,30,14,44,2,2,1,0,0,7,0,0,598,11,2.3,DB
4457,Kyle Williams,3,1,31.7,0,2015,32,BUF,6,6,1,6,8,14,2,6,0,0,0,0,1,0.1,345,28,6.1,LDT
4458,Marcus Williams,3,0,43.9,7,2014,23,NYJ,8,8,0,29,7,36,1,0,1,1,0,7,0,0,446,47,10.1,LCB
4459,Mario Williams,3,1.5,39,1,2016,31,MIA,13,5,1.5,9,4,13,4,5,0,0,0,1,0,0,449,17,3.7,RDE
4460,Nick Williams,3,0,20.1,2,2022,32,NYG,8,7,0,5,10,15,0,2,0,0,0,2,0,0,227,4,0.8,DE
4461,P.J. Williams,3,0,59.7,9,2017,24,NOR,16,6,0,34,13,47,1,0,2,7,0,9,0,0,632,87,18.8,LCB
4462,P.J. Williams,3,1,75.2,4,2019,26,NOR,14,8,1,34,10,44,3,1,1,0,0,4,0,0,798,59,12.9,DB
4463,P.J. Williams,3,2,48.8,5,2021,28,NOR,16,5,2,36,6,42,3,4,3,86,1,5,0,0,545,70,14.9,DB
4464,Patrick Willis,3,0,32.7,3,2014,29,SFO,6,6,0,29,5,34,0,1,1,0,0,3,0,0,342,24,5.6,RILB
4465,Quincy Williams,3,0,46.9,0,2019,23,JAX,11,8,0,30,18,48,2,0,0,0,0,0,0,0,493,25,5.7,LLB
4466,Shawn Williams,3,0,43.6,5,2015,24,CIN,16,4,0,25,7,32,2,0,2,14,0,5,0,0,473,270,60.9,DB
4467,Sylvester Williams,3,0,18.1,0,2018,30,DETMIA,14,4,0,8,6,14,0,0,0,0,0,0,0,0,376,66,7.5,DT
4468,Trevor Williams,3,0,39.6,4,2018,25,LAC,9,7,0,19,4,23,0,0,1,86,0,4,0,0,410,67,15.6,LCB
4469,Tramon Williams,3,0,56.1,5,2016,33,CLE,12,7,0,28,8,36,1,1,1,0,0,5,0,0,624,23,5.2,LCB
4470,Vince Williams,3,2,25.6,0,2016,27,PIT,16,4,2,37,10,47,7,6,0,0,0,0,0,0,268,223,50.1,LB
4471,Xavier Williams,3,2.5,36,0,2018,26,KAN,16,4,2.5,25,22,47,2,4,0,0,0,0,0,0,424,10,2.2,DT
4472,Damien Wilson,3,2,17.6,0,2022,29,CAR,17,5,2,23,15,38,4,2,0,0,0,0,0,0,204,211,44.8,MLB
4473,Eric Wilson,3,2,32.3,0,2018,24,MIN,16,4,2,31,11,42,4,5,0,0,0,0,0,0,336,267,59.7,LB
4474,Jimmy Wilson,3,1,48.2,2,2015,29,SDG,13,6,1,31,13,44,1,2,1,0,0,2,0,0,483,156,34.4,SS
4475,Mack Wilson,3,0,34.5,2,2020,22,CLE,13,8,0,24,15,39,1,0,0,0,0,2,0,0,372,3,0.7,LLB
4476,Mack Wilson,3,0,17.3,0,2021,23,CLE,14,6,0,26,16,42,0,0,0,0,0,0,0,0,194,180,42.4,LLB
4477,Mack Wilson,3,1.5,20.9,1,2022,24,NWE,17,3,1.5,15,21,36,2,2,0,0,0,1,0,0,236,284,62.1,LB
4478,Marco Wilson,3,0,31.4,4,2023,24,ARINWE,16,11,0,41,12,53,0,0,0,0,0,4,0,0,705,72,8,RCB
4479,Ramik Wilson,3,0,11.4,0,2017,25,KAN,8,4,0,14,2,16,3,0,0,0,0,0,0,0,125,76,16.5,LB
4480,Ramik Wilson,3,0,15.5,2,2018,26,LAR,16,4,0,26,9,35,3,0,0,0,0,2,0,0,157,216,45.5,LB
4481,Tavon Wilson,3,2,50.1,2,2017,27,DET,10,9,2,42,13,55,6,2,1,23,0,2,0,0,546,4,0.8,SS
4482,Jamal Perry,3,0,53.5,6,2019,25,MIA,14,6,0,39,19,58,2,0,1,0,0,6,0,0,598,161,34.7,DB
4483,Chase Winovich,3,5.5,28.9,0,2019,24,NWE,16,0,5.5,17,9,26,4,10,0,0,0,0,1,0.1,291,256,57.3,LB
4484,Deatrich Wise Jr.,3,5,51.2,1,2017,23,NWE,16,3,5,16,10,26,6,19,0,0,0,1,0,0,543,33,7.3,DE
4485,Ahkello Witherspoon,3,0,54.7,9,2019,24,SFO,10,8,0,24,4,28,1,0,1,25,1,9,0,0,563,35,8,RCB
4486,Al Woods,3,1,42,0,2019,32,SEA,14,5,1,16,16,32,3,1,0,0,0,0,0,0,450,31,6.8,LDT
4487,Josh Woods,3,0.5,51.4,1,2023,27,ARI,11,7,0.5,33,28,61,2,1,0,0,0,1,0,0,569,28,6.3,LB
4488,LaMarr Woodley,3,1,26.6,1,2015,31,ARI,10,7,1,9,1,10,5,2,0,0,0,1,0,0,278,11,2.4,LOLB
4489,Xavier Woods,3,0,52.5,3,2017,22,DAL,16,4,0,33,9,42,1,4,1,7,0,3,0,0,549,202,47.9,DB
4490,Daryl Worley,3,0,49.1,7,2018,23,OAK,10,9,0,30,3,33,3,0,1,16,0,7,0,0,505,56,12.6,LCB
4491,Paul Worrilow,3,0,25,1,2017,27,DET,13,8,0,20,10,30,1,1,0,0,0,1,0,0,272,229,48.6,RLB
4492,Alex Wright,3,0,49.8,5,2022,22,CLE,17,5,0,13,15,28,2,0,0,0,0,5,0,0,542,53,11.9,DE
4493,Alex Wright,3,5,36.5,2,2023,23,CLE,16,1,5,16,9,25,6,5,0,0,0,2,0,0,388,63,12.4,DE
4494,Shareece Wright,3,0,45.9,5,2015,28,BAL,11,7,0,34,6,40,1,0,0,0,0,5,0,0,485,11,2.3,LCB
4495,Shareece Wright,3,0,41.1,5,2017,30,BUF,12,5,0,37,7,44,1,0,1,54,0,5,0,0,455,102,23.3,RCB
4496,Devonte Wyatt,3,5.5,49.7,0,2023,25,GNB,17,5,5.5,18,18,36,6,11,0,0,0,0,0,0,552,40,9.3,DL
4497,Kerry Wynn,3,1.5,35.8,2,2018,27,NYG,14,5,1.5,24,15,39,3,2,0,0,0,2,0,0,393,221,48.1,DE
4498,Oshane Ximines,3,2,44.7,2,2022,26,NYG,15,4,2,15,9,24,3,8,0,0,0,2,0,0,506,117,24.8,LB
4499,Rock Ya-Sin,3,0,53.3,7,2020,24,IND,13,8,0,36,9,45,0,0,1,0,0,7,0,0,550,82,18.6,LCB
4500,Rock Ya-Sin,3,0,54.2,8,2021,25,IND,13,8,0,27,4,31,0,0,0,0,0,8,0,0,591,59,13.3,LCB
4501,Rock Ya-Sin,3,0,59,7,2022,26,LVR,11,9,0,37,8,45,0,1,0,0,0,7,0,0,665,1,0.2,LCB
4502,Eddie Yarbrough,3,1,41.7,2,2017,24,BUF,16,6,1,23,11,34,4,7,0,0,0,2,0,0,462,16,3.7,LDE
4503,Russ Yeast,3,0,70.7,5,2023,24,LAR,17,9,0,37,24,61,0,0,0,0,0,5,0,0,802,75,16.2,DB
4504,Chase Young,3,7.5,32.5,2,2023,24,SFOWAS,16,6,7.5,17,8,25,7,15,0,0,0,2,0,0,735,12,1.3,DL
4505,Kenny Young,3,0,4.7,0,2019,25,LARBAL,14,3,0,15,2,17,3,2,0,0,0,0,0,0,99,207,23.2,LB
4506,Husain Abdullah,2,0,39.9,1,2015,30,KAN,11,4,0,24,5,29,3,6,0,0,0,1,0,0,433,130,29.1,DB
4507,Isa Abdul-Quddus,2,0,28.1,2,2014,25,DET,16,4,0,22,11,33,0,1,0,0,0,2,0,0,294,285,67.4,DB
4508,Johnathan Abram,2,0,18.8,1,2023,27,NOR,9,3,0,14,12,26,1,0,1,0,0,1,0,0,208,114,24.5,S
4509,Emmanuel Acho,2,0,22.8,0,2014,24,PHI,14,2,0,21,10,31,2,0,0,0,0,0,0,0,265,103,19.8,LB
4510,Kenneth Acker,2,0,18.9,1,2017,25,KAN,16,1,0,21,2,23,0,0,1,9,0,1,0,0,208,226,48.9,DB
4511,Andrew Adams,2,0,24.9,2,2017,25,NYG,16,4,0,34,0,34,1,1,0,0,0,2,0,0,274,316,70.2,DB
4512,Andrew Adams,2,0,35.3,9,2018,26,TAM,13,4,0,29,9,38,0,1,4,34,0,9,0,0,370,171,37.4,DB
4513,Andrew Adams,2,0,18.8,4,2021,29,TAM,14,3,0,16,8,24,1,1,1,17,0,4,0,0,214,244,50.9,DB
